questionnair,factor,ordinal,scale,index,filter,softmax,original,Q,context_template,answer_template,dimensions,model,mean_score,cola_score,silhouette_score,semantic_similarity,epoch,train_process,dataset,run,mnli_score,range,score,mlm_epoch,mnli_checkpoint
CS,Separation,3,frequency,['index'],unfiltered,"['index', 'frequency']",I don’t feel emotionally connected to people in pain,CSSeparation3,I {frequency} feel emotionally disconnected from people in pain.,It is {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.1528924523299792,0.9571243468672036,0.7898220419883728,0.8561777919530869,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.308884434587526,0,0
CS,Separation,3,frequency,['index'],unfiltered,frequency,I don’t feel emotionally connected to people in pain,CSSeparation3,I {frequency} feel emotionally disconnected from people in pain.,It is {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.1694996338732153,0.9571243468672036,0.8594524264335632,0.8561777919530869,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.288125457658481,0,0
CS,Separation,3,frequency,['index'],unfiltered,index,I don’t feel emotionally connected to people in pain,CSSeparation3,I {frequency} feel emotionally disconnected from people in pain.,It is {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.2957984530604562,0.9571243468672036,0.6600940227508545,0.8561777919530869,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.1302519336744297,0,0
CS,Separation,3,frequency,['index'],positiveonly,"['index', 'frequency']",I don’t feel emotionally connected to people in pain,CSSeparation3,I {frequency} feel emotionally disconnected from people in pain.,It is {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.174461550785054,0.9571243468672036,-1.0,0.8561777919530869,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.2819230615186825,0,0
CS,Separation,3,frequency,['index'],positiveonly,frequency,I don’t feel emotionally connected to people in pain,CSSeparation3,I {frequency} feel emotionally disconnected from people in pain.,It is {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.1869467706644627,0.9571243468672036,-1.0,0.8561777919530869,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.2663165366694216,0,0
CS,Separation,3,frequency,['index'],positiveonly,index,I don’t feel emotionally connected to people in pain,CSSeparation3,I {frequency} feel emotionally disconnected from people in pain.,It is {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.2957984538481923,0.9571243468672036,-1.0,0.8561777919530869,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.1302519326897595,0,0
CS,Separation,3,frequency,['index'],unfiltered,,I don’t feel emotionally connected to people in pain,CSSeparation3,I {frequency} feel emotionally disconnected from people in pain.,It is {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.4037842999388203,0.9571243468672036,0.8098621893334268,0.8561777919530869,0,base,evaluation,-1,-1,"(-2.0, 2.0)",1.9952696250764743,0,0
CS,Separation,3,frequency,['index'],positiveonly,,I don’t feel emotionally connected to people in pain,CSSeparation3,I {frequency} feel emotionally disconnected from people in pain.,It is {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.2481949259820339,0.9571243468672036,-1.0,0.8561777919530869,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.189756342522457,0,0
CS,Mindfulness,4,frequency,['index'],unfiltered,"['index', 'frequency']",I pay careful attention when other people talk to me.,CSMindfulness4,I pay careful attention when other people talk to me.,This sentence is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'correct': 0.25, 'true': 0.25, 'accurate': 0.25, 'a fact': 0.25, 'incorrect': -0.25, 'false': -0.25, 'imprecise': -0.25, 'invalid': -0.25}}",typeform/distilbert-base-uncased-mnli,0.0547325222544259,0.9781185016036034,0.4721677303314209,0.8470003455877304,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.363168694363935,0,0
CS,Mindfulness,4,frequency,['index'],unfiltered,frequency,I pay careful attention when other people talk to me.,CSMindfulness4,I pay careful attention when other people talk to me.,This sentence is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'correct': 0.25, 'true': 0.25, 'accurate': 0.25, 'a fact': 0.25, 'incorrect': -0.25, 'false': -0.25, 'imprecise': -0.25, 'invalid': -0.25}}",typeform/distilbert-base-uncased-mnli,0.0387108399977478,0.9781185016036034,0.5465841889381409,0.8470003455877304,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.4032229000056304,0,0
CS,Mindfulness,4,frequency,['index'],unfiltered,index,I pay careful attention when other people talk to me.,CSMindfulness4,I pay careful attention when other people talk to me.,This sentence is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'correct': 0.25, 'true': 0.25, 'accurate': 0.25, 'a fact': 0.25, 'incorrect': -0.25, 'false': -0.25, 'imprecise': -0.25, 'invalid': -0.25}}",typeform/distilbert-base-uncased-mnli,0.0608574442237568,0.9781185016036034,0.3170712888240814,0.8470003455877304,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.347856389440608,0,0
CS,Mindfulness,4,frequency,['index'],positiveonly,"['index', 'frequency']",I pay careful attention when other people talk to me.,CSMindfulness4,I pay careful attention when other people talk to me.,This sentence is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'correct': 0.25, 'true': 0.25, 'accurate': 0.25, 'a fact': 0.25, 'incorrect': -0.25, 'false': -0.25, 'imprecise': -0.25, 'invalid': -0.25}}",typeform/distilbert-base-uncased-mnli,0.0684751704793598,0.9781185016036034,-1.0,0.8470003455877304,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.3288120738016005,0,0
CS,Mindfulness,4,frequency,['index'],positiveonly,frequency,I pay careful attention when other people talk to me.,CSMindfulness4,I pay careful attention when other people talk to me.,This sentence is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'correct': 0.25, 'true': 0.25, 'accurate': 0.25, 'a fact': 0.25, 'incorrect': -0.25, 'false': -0.25, 'imprecise': -0.25, 'invalid': -0.25}}",typeform/distilbert-base-uncased-mnli,0.0582246823396417,0.9781185016036034,-1.0,0.8470003455877304,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.354438294150896,0,0
CS,Mindfulness,4,frequency,['index'],positiveonly,index,I pay careful attention when other people talk to me.,CSMindfulness4,I pay careful attention when other people talk to me.,This sentence is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'correct': 0.25, 'true': 0.25, 'accurate': 0.25, 'a fact': 0.25, 'incorrect': -0.25, 'false': -0.25, 'imprecise': -0.25, 'invalid': -0.25}}",typeform/distilbert-base-uncased-mnli,0.0608574431516899,0.9781185016036034,-1.0,0.8470003455877304,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.347856392120775,0,0
CS,Mindfulness,4,frequency,['index'],unfiltered,,I pay careful attention when other people talk to me.,CSMindfulness4,I pay careful attention when other people talk to me.,This sentence is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'correct': 0.25, 'true': 0.25, 'accurate': 0.25, 'a fact': 0.25, 'incorrect': -0.25, 'false': -0.25, 'imprecise': -0.25, 'invalid': -0.25}}",typeform/distilbert-base-uncased-mnli,0.0730209260231049,0.9781185016036034,0.4928932450428135,0.8470003455877304,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.3174476849422376,0,0
CS,Mindfulness,4,frequency,['index'],positiveonly,,I pay careful attention when other people talk to me.,CSMindfulness4,I pay careful attention when other people talk to me.,This sentence is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'correct': 0.25, 'true': 0.25, 'accurate': 0.25, 'a fact': 0.25, 'incorrect': -0.25, 'false': -0.25, 'imprecise': -0.25, 'invalid': -0.25}}",typeform/distilbert-base-uncased-mnli,0.1029376312199019,0.9781185016036034,-1.0,0.8470003455877304,0,base,evaluation,-1,-1,"(-1.0, 1.0)",2.242655921950245,0,0
CS,Separation,5,frequency,['index'],unfiltered,"['index', 'frequency']",I feel detached from others when they tell me their tales of woe.,CSSeparation5,I feel detached from others when they tell me their tales of woe.,It is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.1159310792108954,0.9092936534434556,0.4350818991661072,0.9469179511070251,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.3550861509863807,0,0
CS,Separation,5,frequency,['index'],unfiltered,frequency,I feel detached from others when they tell me their tales of woe.,CSSeparation5,I feel detached from others when they tell me their tales of woe.,It is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.0782100296341923,0.9092936534434556,0.5445706248283386,0.9469179511070251,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.40223746295726,0,0
CS,Separation,5,frequency,['index'],unfiltered,index,I feel detached from others when they tell me their tales of woe.,CSSeparation5,I feel detached from others when they tell me their tales of woe.,It is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.2426073975802865,0.9092936534434556,0.3946091830730438,0.9469179511070251,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.196740753024642,0,0
CS,Separation,5,frequency,['index'],positiveonly,"['index', 'frequency']",I feel detached from others when they tell me their tales of woe.,CSSeparation5,I feel detached from others when they tell me their tales of woe.,It is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.118264143646229,0.9092936534434556,-1.0,0.9469179511070251,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.3521698204422137,0,0
CS,Separation,5,frequency,['index'],positiveonly,frequency,I feel detached from others when they tell me their tales of woe.,CSSeparation5,I feel detached from others when they tell me their tales of woe.,It is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.0894320256475111,0.9092936534434556,-1.0,0.9469179511070251,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.388209967940611,0,0
CS,Separation,5,frequency,['index'],positiveonly,index,I feel detached from others when they tell me their tales of woe.,CSSeparation5,I feel detached from others when they tell me their tales of woe.,It is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.2426073929091217,0.9092936534434556,-1.0,0.9469179511070251,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.196740758863598,0,0
CS,Separation,5,frequency,['index'],unfiltered,,I feel detached from others when they tell me their tales of woe.,CSSeparation5,I feel detached from others when they tell me their tales of woe.,It is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.1467190617304368,0.9092936534434556,0.555559515301198,0.9469179511070251,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.316601172836954,0,0
CS,Separation,5,frequency,['index'],positiveonly,,I feel detached from others when they tell me their tales of woe.,CSSeparation5,I feel detached from others when they tell me their tales of woe.,It is {frequency} {index}.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'incorrect': 0.5, 'false': 0.5, 'correct': -0.5, 'true': -0.5}}",typeform/distilbert-base-uncased-mnli,0.1813522877873765,0.9092936534434556,-1.0,0.9469179511070251,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.2733096402657798,0,0
CS,Kindness,6,frequency,['index'],unfiltered,"['index', 'frequency']","If I see someone going through a difficult time, I try to be caring toward that person",CSKindness6,I {index} people who are going through a difficult time.,It is {frequency} correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'am caring toward': 0.3333333333333333, 'am kind to': 0.3333333333333333, 'sympathize with': 0.3333333333333333, 'am indifferent to': -0.25, 'ignore': -0.25, 'am cold to': -0.25, 'avoid': -0.25}}",typeform/distilbert-base-uncased-mnli,0.0292685303750529,0.9036137791616576,-0.039275586605072,0.564811110496521,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.445121505546776,0,0
